bug_id,severity,spec_id,name
11514,HIGH,9265,Autenticar na aplicação com espaços em branco
11515,LOW,9265,Autenticar na aplicação com espaços em branco
11521,CRITICAL,9257,Troca na rede de conexão
11524,CRITICAL,9273,Cancelar vínculo com o GatewayGo
11529,CRITICAL,9235,Validar botão Back
11532,LOW,9262,Autenticar na aplicação com dados inválidos
11551,MEDIUM,8538,Performance / Carga / Stress para o MO Form
11470,MEDIUM,9224,Remoção válida de BOMs com/sem itens logados na linha
10922,CRITICAL,7559,Set up blocks
11651,LOW,9092,MO Form - On Line para On Line
11646,LOW,9092,MO Form - On Line para On Line
11596,LOW,8569,Performance / Carga / Stress para o BOM Form
11579,MEDIUM,8538,Performance / Carga / Stress para o MO Form
11586,MEDIUM,8538,Performance / Carga / Stress para o MO Form
11590,MEDIUM,8538,Performance / Carga / Stress para o MO Form
11563,LOW,8572,Performance / Carga / Stress para o Part Desc Form
11745,HIGH,8181,Criação de 1 MAC para cada Serial Number
11731,MEDIUM,9510,Adicionar uma nova BOM e alterar o valor do target da bom antiga para um valor menor do que já foi logado na linha
11728,MEDIUM,9503,Inserção de BOM com o valor do target diferente ao do available
11739,MEDIUM,9512,Adicionar uma nova BOM e alterar o valor do target da bom antiga para um valor igual do que já foi logado na linha
11739,MEDIUM,9513,Adicionar uma nova BOM e alterar o valor do target da bom antiga para um valor maior do que já foi logado na linha
11739,MEDIUM,9518,Verificar valor do campo available da bom quando se tem itens logados na linha para a BOM
11739,MEDIUM,9522,Valor do campo available da BOM com todos os itens logados na linha
11582,MEDIUM,9090,MO Form - On Line
11724,MEDIUM,9194,Modificação inválida para o campo Relation (KP Relation) através do SMOM
11724,MEDIUM,9193,Modificação inválida para o campo Quantity através do SMOM
11724,MEDIUM,9178,Modificação válida para o campo Available através do SMOM
11724,MEDIUM,9186,Modificação válida para o campo Relation (KP Relation) através do SMOM
11724,MEDIUM,9181,Modificação válida para o campo Quantity através do SMOM
11724,MEDIUM,9190,Modificação inválida para o campo Available através do SMOM
11709,LOW,6275,Aplicar Filtro com sucesso
11719,LOW,6998,Aplicar Filtro com sucesso
11715,LOW,6954,Aplicar Filtro com sucesso
11718,LOW,6865,Aplicar Filtro com sucesso
11727,LOW,6998,Aplicar Filtro com sucesso
11751,LOW,9532,"Campos EAN CODE, UPC CODE, PRODUCT SPEC e PRODUCT DESC"
11786,LOW,8953,Zerar horas de trabalho por linha
11794,LOW,9557,Campos obrigatórios de uma BOM via Protheus
11794,LOW,9558,Inserir BOM com o campo Quantity (KP_COUNT) via Protheus com o valor 0
11788,LOW,9553,O campo quantity na edição da BOM virtual tem que ser maior que 0
11791,MEDIUM,9556,Inserir BOMs com Key Part Number repetido
11740,MEDIUM,6648,Alterar o Part Mode via SMOM
11781,MEDIUM,9194,Modificação inválida para o campo Relation (KP Relation) através do SMOM
11781,MEDIUM,9193,Modificação inválida para o campo Quantity através do SMOM
11781,MEDIUM,9190,Modificação inválida para o campo Available através do SMOM
11789,MEDIUM,9552,Validações da modificação de BOMs Virtuais com KP Relation único
11708,LOW,6275,Aplicar Filtro com sucesso
11744,HIGH,9385,Problema em conectar uma rede wifi na reconfiguração
11753,HIGH,9466,"Reconfigurar uma rede, através do menu Sanduiche"
11716,HIGH,9484,Problema ao configurar uma rede
11716,HIGH,9425,Realizar teste de conexão
11805,MEDIUM,8171,Manter o valor do status (close flag) da MO
11808,HIGH,9536,Modificar BOM com a MO no status On Line (2) ou In Production (4)
11790,LOW,9554,Letras em campos numéricos na modificação de boms virtuais
11809,MEDIUM,3801,Listar peças de referência
11842,LOW,9602,Modificar uma BOM deixando um campo obrigatório vazio
11503,LOW,52,Comparação de modelos
11854,LOW,9610,Criar task através do Quick Task
11847,LOW,9610,Criar task através do Quick Task
11851,MEDIUM,6683,Deletar Essential Parts
11850,MEDIUM,6641,Realizar a Remoção com Sucesso
11792,LOW,9555,Campos obrigatórios para edição de uma BOM Virtual
10841,MEDIUM,53,Exibição de modelo escaneado
10841,MEDIUM,3801,Listar peças de referência
9158,MEDIUM,52,Comparação de modelos
10456,LOW,6166,Controle da criação de logs de dados
11920,LOW,5431,Verificar padrões de UI e UX
11714,HIGH,9421,Conectar uma rede Offline
11714,HIGH,9451,Reconfigurar rede com sucesso
11714,HIGH,9454,Reconfigurar uma rede offline
11714,HIGH,9459,Configurar rede Ethernet sem acesso a Internet
11714,HIGH,9474,Problema ao Reconfigurar uma rede Ethernet
11714,HIGH,9439,Desconectar e logo após conectar a mesma rede
11712,MEDIUM,9368,Botão Back da tela de listagem de redes wifi
11713,CRITICAL,9380,Botão Reconfigurar com rede sem acesso a internet na Reconfiguração
11713,CRITICAL,9466,"Reconfigurar uma rede, através do menu Sanduiche"
11711,MEDIUM,9380,Botão Reconfigurar com rede sem acesso a internet na Reconfiguração
11917,LOW,8106,Modificar e deixar campos obrigatórios vazios
11909,LOW,9616,Modificar BOM sem alterações
11869,MEDIUM,7548,List sound devices
11877,LOW,9647,Colocar MO on line com revision no último dia de validade
11903,MEDIUM,9672,Remover key part vinculado a uma BOM
11889,LOW,6700,Limite de caracteres para os campos Input do Protheus
11852,LOW,9616,Modificar BOM sem alterações
11857,CRITICAL,7555,Enable/disable capturated grid
11212,MEDIUM,8890,Modal de gravação de áudio
11205,HIGH,8635,Filtrar atendimentos por tipo
11204,MEDIUM,8635,Filtrar atendimentos por tipo
11202,MEDIUM,8634,Visualizar atendimentos
11187,HIGH,6202,Opções de streaming para usuário receptor
11855,CRITICAL,7555,Enable/disable capturated grid
10981,LOW,7464,List monitors
11552,LOW,4988,Envio de e-mail ao esquecer senha
11601,LOW,3973,Cadastro com dados inválidos - dados pessoais
11737,CRITICAL,9341,Alterar senha utilizando valor fora dos padrões permitido
11736,CRITICAL,9341,Alterar senha utilizando valor fora dos padrões permitido
11720,LOW,9431,Configurar rede com campos em branco
11967,LOW,42,Internacionalização da aplicação
11986,CRITICAL,9594,Reconfigurar sensor de imagem com sucesso
11591,HIGH,8890,Modal de gravação de áudio
11568,CRITICAL,8886,Criar salas através de right now
11310,MEDIUM,9030,Tempo de gravação de áudio
11985,CRITICAL,9588,Problema ao salvar a configuração do sensor de imagem
11965,CRITICAL,9617,Problema em acessar sensor de Contagem na Reconfiguração
11963,CRITICAL,9617,Problema em acessar sensor de Contagem na Reconfiguração
10224,MEDIUM,7145,Cards de envio de objeto 3D
11961,CRITICAL,9615,"Reconfigurar sensor de contagem com campos vazios, espaços em branco, caracteres especiais e quantidade de caracteres"
11956,HIGH,9589,Configurar sensor de contagem com Nomes e faixas iguais
11956,HIGH,9615,"Reconfigurar sensor de contagem com campos vazios, espaços em branco, caracteres especiais e quantidade de caracteres"
11922,MEDIUM,9534,Permissão de campos para o BOM Form
11758,HIGH,9336,Alterar a senha com espaços em branco e campo vazio
11757,HIGH,9336,Alterar a senha com espaços em branco e campo vazio
11746,CRITICAL,9459,Configurar rede Ethernet sem acesso a Internet
11746,CRITICAL,9472,Reconfigurar rede Ethernet sem acesso a Internet
11742,MEDIUM,9379,Testar rede wifi na reconfiguração
11738,MEDIUM,9379,Testar rede wifi na reconfiguração
11733,HIGH,9358,Problema em conectar uma rede wifi
11735,CRITICAL,9378,Reconfigurar rede wifi sem acesso a internet
11734,HIGH,9370,Botão Back após teste de conexão
11734,HIGH,9391,Botão Back após teste de conexão na reconfiguração
11734,HIGH,9480,Botão Back da tela de teste de conexão Ethernet
11848,LOW,7653,Application uninstaller
11952,LOW,9569,"Configurar sensor de contagem com Campos Vazios, Espaços em Branco, Caracteres Especiais e quantidade de caracteres"
11952,LOW,9615,"Reconfigurar sensor de contagem com campos vazios, espaços em branco, caracteres especiais e quantidade de caracteres"
11928,LOW,6700,Limite de caracteres para os campos Input do Protheus
11945,CRITICAL,9632,Disconnect da Rede do GW na reconfiguração
11947,MEDIUM,9569,"Configurar sensor de contagem com Campos Vazios, Espaços em Branco, Caracteres Especiais e quantidade de caracteres"
11947,MEDIUM,9615,"Reconfigurar sensor de contagem com campos vazios, espaços em branco, caracteres especiais e quantidade de caracteres"
11949,HIGH,9603,"Na reconfiguração, problema ao acessar a tela de Configuração de sensor de imagem"
11943,HIGH,9603,"Na reconfiguração, problema ao acessar a tela de Configuração de sensor de imagem"
11520,CRITICAL,9203,Vincular conta a um gatewayGo
11950,LOW,9569,"Configurar sensor de contagem com Campos Vazios, Espaços em Branco, Caracteres Especiais e quantidade de caracteres"
11950,LOW,9615,"Reconfigurar sensor de contagem com campos vazios, espaços em branco, caracteres especiais e quantidade de caracteres"
11969,MEDIUM,9631,"Ações do filtro ""Pesquisar"" 11962,LOW,9631,""Ações do filtro ""Pesquisar"" 11971,CRITICAL,7145,""Cards de envio de objeto 3D"
11971,CRITICAL,7130,Enviar objeto 3D
11954,LOW,9569,"Configurar sensor de contagem com Campos Vazios, Espaços em Branco, Caracteres Especiais e quantidade de caracteres"
11976,HIGH,7130,Enviar objeto 3D
11976,HIGH,7145,Cards de envio de objeto 3D
11978,MEDIUM,7145,Cards de envio de objeto 3D
11978,MEDIUM,7130,Enviar objeto 3D
12013,LOW,7559,Set up blocks
11215,CRITICAL,8892,Funções do player de áudio para instrutor
11215,CRITICAL,8891,Receber áudio [Desktop]
11213,MEDIUM,8890,Modal de gravação de áudio
11940,CRITICAL,9594,Reconfigurar sensor de imagem com sucesso
11938,CRITICAL,9570,Configurar sensor de imagem com sucesso
11885,LOW,8882,PPB Rules com valores inválidos
11884,LOW,9642,Duplicar PPB Rules com valores inválidos
12037,HIGH,9341,Alterar senha utilizando valor fora dos padrões permitido
12036,HIGH,9569,"Configurar sensor de contagem com Campos Vazios, Espaços em Branco, Caracteres Especiais e quantidade de caracteres"
12035,MEDIUM,9569,"Configurar sensor de contagem com Campos Vazios, Espaços em Branco, Caracteres Especiais e quantidade de caracteres"
12034,HIGH,9569,"Configurar sensor de contagem com Campos Vazios, Espaços em Branco, Caracteres Especiais e quantidade de caracteres"
12032,CRITICAL,9569,"Configurar sensor de contagem com Campos Vazios, Espaços em Branco, Caracteres Especiais e quantidade de caracteres"
12031,HIGH,9569,"Configurar sensor de contagem com Campos Vazios, Espaços em Branco, Caracteres Especiais e quantidade de caracteres"
12027,HIGH,9569,"Configurar sensor de contagem com Campos Vazios, Espaços em Branco, Caracteres Especiais e quantidade de caracteres"
11948,HIGH,9603,"Na reconfiguração, problema ao acessar a tela de Configuração de sensor de imagem"
11944,CRITICAL,9609,"Na reconfiguração, Problema ao salvar a configuração do sensor de imagem"
11942,LOW,9578,Configurar sensor de imagem utilizando valores fora dos padrões permitidos
11942,LOW,9596,Reconfigurar sensor de imagem com nome em branco
11946,LOW,9569,"Configurar sensor de contagem com Campos Vazios, Espaços em Branco, Caracteres Especiais e quantidade de caracteres"
11946,LOW,9615,"Reconfigurar sensor de contagem com campos vazios, espaços em branco, caracteres especiais e quantidade de caracteres"
11531,LOW,9262,Autenticar na aplicação com dados inválidos
11748,CRITICAL,9421,Conectar uma rede Offline
11748,CRITICAL,9454,Reconfigurar uma rede offline
11748,CRITICAL,9458,"Na reconfiguração, erro ao conectar a uma rede"
11750,CRITICAL,9484,Problema ao configurar uma rede
11750,CRITICAL,9439,Desconectar e logo após conectar a mesma rede
11756,CRITICAL,9341,Alterar senha utilizando valor fora dos padrões permitido
11955,HIGH,9580,Botão Back da tela de sensores de contagem
11970,HIGH,9578,Configurar sensor de imagem utilizando valores fora dos padrões permitidos
11972,LOW,9578,Configurar sensor de imagem utilizando valores fora dos padrões permitidos
11975,MEDIUM,9578,Configurar sensor de imagem utilizando valores fora dos padrões permitidos
11977,HIGH,9579,Problema ao acessar a tela de Configuração de sensor de imagem
11980,HIGH,9579,Problema ao acessar a tela de Configuração de sensor de imagem
11981,HIGH,9579,Problema ao acessar a tela de Configuração de sensor de imagem
11983,HIGH,9579,Problema ao acessar a tela de Configuração de sensor de imagem
11941,HIGH,9572,"Configurar sensor de imagem com sucesso, onde a câmera é desconectada durante a configuração"
11941,HIGH,9579,Problema ao acessar a tela de Configuração de sensor de imagem
11941,HIGH,9588,Problema ao salvar a configuração do sensor de imagem
11951,HIGH,9603,"Na reconfiguração, problema ao acessar a tela de Configuração de sensor de imagem"
11951,HIGH,9595,"Reconfigurar sensor de imagem com sucesso, onde a câmera é desconectada durante a configuração"
12087,MEDIUM,9569,"Configurar sensor de contagem com Campos Vazios, Espaços em Branco, Caracteres Especiais e quantidade de caracteres"
12086,MEDIUM,9569,"Configurar sensor de contagem com Campos Vazios, Espaços em Branco, Caracteres Especiais e quantidade de caracteres"
11996,MEDIUM,9466,"Reconfigurar uma rede, através do menu Sanduiche"
12007,CRITICAL,7574,Application installer
11846,HIGH,7561,Monitor's region selection
11806,HIGH,52,Comparação de modelos
12108,CRITICAL,9609,"Na reconfiguração, Problema ao salvar a configuração do sensor de imagem"
11184,MEDIUM,8633,Ações na listagem de atendimentos
10912,MEDIUM,8707,Agendamento de relatórios
10912,MEDIUM,8709,Download de relatórios mediante aplicação de filtros
11964,LOW,9631,"Ações do filtro ""Pesquisar"" 12022,LOW,7561,""Monitor's region selection"
11924,MEDIUM,7473,Adicionar novo scan
11958,HIGH,7145,Cards de envio de objeto 3D
11953,CRITICAL,7145,Cards de envio de objeto 3D
10740,CRITICAL,8646,Visualização de Objetos Tridimensionais
11580,HIGH,9031,Tempo de gravação de áudio
11580,HIGH,8895,Modal de gravação de áudio
11647,HIGH,7464,List monitors
11561,MEDIUM,7107,Acessar e sair de sala de streaming com perfis diferentes
11559,MEDIUM,7105,Acessar sala de streaming com dados inválidos
11553,HIGH,7097,Criar sala [Suporte]
11553,HIGH,7096,Criar sala [Treinamento]
11992,HIGH,8886,Criar salas através de right now
11209,HIGH,8918,Restrições de right now
11991,MEDIUM,5183,Ações no menu lateral [Mobile]
12171,MEDIUM,9620,"Função ""Esqueceu a senha"" na autenticação"
12181,LOW,9583,Notificações de alertas durante streaming [Suporte]
12181,LOW,9584,Notificações de alertas durante streaming [Treinamento]
12180,MEDIUM,9583,Notificações de alertas durante streaming [Suporte]
12180,MEDIUM,9584,Notificações de alertas durante streaming [Treinamento]
12228,MEDIUM,9497,Acessar sala de streaming através de diferentes plataformas
12231,HIGH,7561,Monitor's region selection
11926,HIGH,52,Comparação de modelos
11560,MEDIUM,6198,Criar sala [Treinamento]
11560,MEDIUM,6201,Criar sala [Suporte]
12123,CRITICAL,9617,Problema em acessar sensor de Contagem na Reconfiguração
12120,LOW,9592,Botão Back da tela de sensor de imagem
12116,CRITICAL,9203,Vincular conta a um gatewayGo
12114,HIGH,9203,Vincular conta a um gatewayGo
12113,HIGH,9567,Configurar sensor de contagem com sucesso
12082,CRITICAL,9608,Reconfigurar sensor de contagem com sucesso
12272,CRITICAL,9939,Funcionamento da tag 1 - Quem é o Fernando?
12274,MEDIUM,9939,Funcionamento da tag 1 - Quem é o Fernando?
12273,HIGH,9939,Funcionamento da tag 1 - Quem é o Fernando?
12281,CRITICAL,9936,Funcionamento da tag 2 -  Vídeos dos familiares homenageando o Fernando
12275,HIGH,9940,Funcionamento da tag 3 - Plotagem do personagem 3D
12291,MEDIUM,9934,Regras de visualização de tags
12288,MEDIUM,9936,Funcionamento da tag 2 -  Vídeos dos familiares homenageando o Fernando
12289,MEDIUM,9934,Regras de visualização de tags
12202,MEDIUM,8646,Visualização de Objetos Tridimensionais
12339,LOW,7098,Interromper transmissão de streaming
12296,CRITICAL,9742,Acessar as informações de Real time
12295,CRITICAL,9742,Acessar as informações de Real time
12191,HIGH,9721,Transmissão interrompida com áudio desabilitado (suporte)
12191,HIGH,9731,Função de pause e mute em uma sala de streaming
12191,HIGH,9736,Transmissão interrompida com áudio desabilitado (treinamento)
12191,HIGH,9739,Finalizar uma sala com áudio desabilitado
12191,HIGH,9737,Acessar sala de streaming com áudio desabilitado
12191,HIGH,9738,Acessar sala de streaming com áudio habilitado
12191,HIGH,9741,Função de Mute
12195,HIGH,9740,Função do botão Pause/Play
12341,MEDIUM,9583,Notificações de alertas durante streaming [Suporte]
12341,MEDIUM,9584,Notificações de alertas durante streaming [Treinamento]
11629,LOW,4261,Inspeção de desempenho do Demo Visão 360
11615,LOW,9037,Visualização de tags
11614,LOW,9037,Visualização de tags
11612,LOW,9037,Visualização de tags
11611,LOW,9037,Visualização de tags
12292,MEDIUM,9934,Regras de visualização de tags
11608,HIGH,9037,Visualização de tags
11607,HIGH,9037,Visualização de tags
12175,MEDIUM,9583,Notificações de alertas durante streaming [Suporte]
12199,MEDIUM,8646,Visualização de Objetos Tridimensionais
12206,HIGH,8894,Receber áudio numa sala de streaming
12303,CRITICAL,9948,Gráfico de Pessoas
12301,CRITICAL,9947,Gráfico de Gênero
12300,CRITICAL,9946,Gráfico de idade
12297,CRITICAL,9729,Filtros de Emoções e de Tempo
12149,HIGH,4995,Troca de senhas - dados válidos
12115,HIGH,9594,Reconfigurar sensor de imagem com sucesso
12283,MEDIUM,8886,Criar salas através de right now
12256,MEDIUM,9539,Teste estático de internacionalização
12247,MEDIUM,8707,Agendamento de relatórios
12243,HIGH,8633,Ações na listagem de atendimentos
12234,LOW,8892,Funções do player de áudio para instrutor
12229,MEDIUM,8886,Criar salas através de right now
12223,MEDIUM,9412,Notificações de alertas durante streaming [Treinamento]
12221,MEDIUM,9412,Notificações de alertas durante streaming [Treinamento]
12221,MEDIUM,9640,Notificações de alertas durante streaming [Suporte]
12220,MEDIUM,9412,Notificações de alertas durante streaming [Treinamento]
12220,MEDIUM,9640,Notificações de alertas durante streaming [Suporte]
12218,CRITICAL,9374,Ações dos botões minimizar e maximizar para Tec Suporte
12215,MEDIUM,7130,Enviar objeto 3D
12214,LOW,7125,Ações de visualizar objeto 3D para técnico de suporte
12212,LOW,7130,Enviar objeto 3D
12208,LOW,6197,Opções de streaming para usuário transmissor
12208,LOW,6202,Opções de streaming para usuário receptor
12203,MEDIUM,7127,Visualizar objeto 3D
12198,LOW,9498,Funções da listagem de participantes [Treinamento]
12198,LOW,9500,Funções da listagem de participantes [Suporte]
12190,MEDIUM,6197,Opções de streaming para usuário transmissor
12190,MEDIUM,6202,Opções de streaming para usuário receptor
12177,MEDIUM,7130,Enviar objeto 3D
12176,HIGH,7130,Enviar objeto 3D
12173,LOW,7145,Cards de envio de objeto 3D
12170,MEDIUM,7130,Enviar objeto 3D
12154,HIGH,6198,Criar sala [Treinamento]
12154,HIGH,6201,Criar sala [Suporte]
11982,MEDIUM,8707,Agendamento de relatórios
11982,MEDIUM,8709,Download de relatórios mediante aplicação de filtros
11973,MEDIUM,8707,Agendamento de relatórios
11973,MEDIUM,8709,Download de relatórios mediante aplicação de filtros
11345,MEDIUM,8709,Download de relatórios mediante aplicação de filtros
12285,MEDIUM,9632,Disconnect da Rede do GW na reconfiguração
12466,CRITICAL,9949,Acessar informações do indicador de Permanência
12465,LOW,10190,Gráfico de Visitas/Região/Período
12313,HIGH,9734,Problema ao acessar Dashboard Qualitativo
12312,HIGH,9744,Problema ao acessar o Dashboard Quantitativo
12310,CRITICAL,9947,Gráfico de Gênero
12309,CRITICAL,9946,Gráfico de idade
12308,CRITICAL,9729,Filtros de Emoções e de Tempo
12307,CRITICAL,9951,Acessar informações do indicador de Visita/hora
12306,CRITICAL,9950,Acessar informações do indicador de Visitas
12304,CRITICAL,9743,Acessar o Dashboard Quantitativo antes dos 15 minutos de criação de conta
12302,CRITICAL,9948,Gráfico de Pessoas
11518,CRITICAL,9203,Vincular conta a um gatewayGo
11984,HIGH,8709,Download de relatórios mediante aplicação de filtros
11984,HIGH,8707,Agendamento de relatórios
12496,MEDIUM,6247,Acessar e sair de sala de streaming com perfis distintos
12264,MEDIUM,8892,Funções do player de áudio para instrutor
12264,MEDIUM,9015,Funções do player de áudio para aluno
12258,LOW,8892,Funções do player de áudio para instrutor
12252,LOW,8892,Funções do player de áudio para instrutor
12252,LOW,9015,Funções do player de áudio para aluno
12251,MEDIUM,8891,Receber áudio [Desktop]
12251,MEDIUM,9010,Receber áudio compartilhado [Desktop]
12249,MEDIUM,8886,Criar salas através de right now
12248,LOW,9622,Função do botão Pause/Play
12248,LOW,9623,Função do botão Mute
12233,LOW,5183,Ações no menu lateral [Mobile]
12226,MEDIUM,9412,Notificações de alertas durante streaming [Treinamento]
12226,MEDIUM,9640,Notificações de alertas durante streaming [Suporte]
12204,LOW,7130,Enviar objeto 3D
12194,MEDIUM,7125,Ações de visualizar objeto 3D para técnico de suporte
12192,LOW,7125,Ações de visualizar objeto 3D para técnico de suporte
12192,LOW,9374,Ações dos botões minimizar e maximizar para Tec Suporte
12187,LOW,7130,Enviar objeto 3D
12182,MEDIUM,7145,Cards de envio de objeto 3D
12174,HIGH,9486,Interromper transmissão de streaming
12164,LOW,6266,Opções de finalização de streaming
12266,HIGH,9015,Funções do player de áudio para aluno
12266,HIGH,8892,Funções do player de áudio para instrutor
12250,HIGH,8892,Funções do player de áudio para instrutor
12250,HIGH,9015,Funções do player de áudio para aluno
12420,LOW,10292,Conversão de minúsculo para maiúsculo das Letras do Lacre
12417,MEDIUM,10006,Status do Lacre
12415,MEDIUM,10281,Lacres expirados em 24 horas
12421,LOW,10295,Conversão de minúsculo para maiúsculo das Letras do campo Prefixo
12414,LOW,9988,Criação válida de lacres sequenciais
12410,LOW,10239,Filtrar com valor inválido no campo Status
12464,CRITICAL,9742,Acessar as informações de Real time
12463,CRITICAL,9742,Acessar as informações de Real time
12418,MEDIUM,9988,Criação válida de lacres sequenciais
12412,MEDIUM,9988,Criação válida de lacres sequenciais
12413,MEDIUM,9960,Criação válida de lacre individual
12516,CRITICAL,9484,Problema ao configurar uma rede
12521,HIGH,9426,Erro ao conectar a uma rede
12517,CRITICAL,9628,Cadastrar mais de quatro regiões na Configuração do Sensor de contagem
12498,HIGH,8918,Restrições de right now
12471,MEDIUM,9631,"Ações do filtro ""Pesquisar"" 12224,MEDIUM,9412,""Notificações de alertas durante streaming [Treinamento]"
12224,MEDIUM,9640,Notificações de alertas durante streaming [Suporte]
12217,LOW,9408,Ações na listagem de participantes
12217,LOW,6197,Opções de streaming para usuário transmissor
12217,LOW,6202,Opções de streaming para usuário receptor
12216,MEDIUM,6197,Opções de streaming para usuário transmissor
12216,MEDIUM,6202,Opções de streaming para usuário receptor
12153,HIGH,6266,Opções de finalização de streaming
12580,HIGH,10404,Erro ao cadastrar aplicativo já cadastrado no grupo
12428,HIGH,9561,Restrições no cadastro de um objeto 3D
12501,CRITICAL,4055,Editar Usuário com dados válidos
12582,HIGH,10468,Acessar Sala sem dispositivos conectados [Desktop]
12546,MEDIUM,10421,Limpar os campos Palete e SN ao inserir um valor inválido
12534,MEDIUM,9988,Criação válida de lacres sequenciais
11581,MEDIUM,8709,Download de relatórios mediante aplicação de filtros
12242,MEDIUM,8707,Agendamento de relatórios
12282,HIGH,8634,Visualizar atendimentos
12461,MEDIUM,9338,Enviar novo objeto 3D para técnico de campo
12601,HIGH,9539,Teste estático de internacionalização
12599,HIGH,6151,Menu [Desktop]
12488,MEDIUM,9486,Interromper transmissão de streaming
12509,HIGH,7127,Visualizar objeto 3D
12509,HIGH,9338,Enviar novo objeto 3D para técnico de campo
12236,LOW,9498,Funções da listagem de participantes [Treinamento]
12236,LOW,9500,Funções da listagem de participantes [Suporte]
12280,MEDIUM,8634,Visualizar atendimentos
12441,MEDIUM,8892,Funções do player de áudio para instrutor
12441,MEDIUM,9015,Funções do player de áudio para aluno
12499,LOW,5183,Ações no menu lateral [Mobile]
12508,MEDIUM,9640,Notificações de alertas durante streaming [Suporte]
12431,HIGH,9038,Acessar sala na plataforma mobile com transmissão do Moverio
12241,MEDIUM,9757,Transmissão interrompida com áudio desabilitado (suporte)
12241,MEDIUM,9754,Transmissão interrompida com áudio desabilitado (treinamento)
12607,CRITICAL,10329,"Presentation of ""Cover Timeline"" screen components"
12607,CRITICAL,10331,"Presentation of ""Cover picture"" in timeline screen with ""Circular light"" 12607,CRITICAL,10333,""Action of the ""Home"" button on the ""Cover Timeline"" screen"
12607,CRITICAL,10344,Presentation of home screen components
12607,CRITICAL,10342,"Action of the ""top of page"" button on the ""Cover timeline"" screen"
12607,CRITICAL,10341,"Click action on the ""Cover picture"" on the ""Cover timeline"" screen"
12607,CRITICAL,10340,"Presentation of the image of the day on the ""Home"" screen"
12607,CRITICAL,10346,User interface aesthetics
12565,MEDIUM,10331,"Presentation of ""Cover picture"" in timeline screen with ""Circular light"" 12425,HIGH,10384,""Alertas para usuário com username grande"
12426,LOW,9533,Funções da listagem de participantes
12432,HIGH,9721,Transmissão interrompida com áudio desabilitado (suporte)
12432,HIGH,9736,Transmissão interrompida com áudio desabilitado (treinamento)
12433,HIGH,9728,Acessar sala de Streaming com vídeo pausado
12434,HIGH,9728,Acessar sala de Streaming com vídeo pausado
12448,LOW,9737,Acessar sala de streaming com áudio desabilitado
12449,LOW,9583,Notificações de alertas durante streaming [Suporte]
12468,LOW,9577,Ações no menu FAB
12484,MEDIUM,8896,Funções do player de áudio para instrutor
12490,MEDIUM,9488,Acessar sala - restrições
12491,MEDIUM,9727,Transmissão interrompida com vídeo pausado (treinamento)
12491,MEDIUM,9720,Transmissão interrompida com vídeo pausado (suporte)
12492,HIGH,9720,Transmissão interrompida com vídeo pausado (suporte)
12492,HIGH,9727,Transmissão interrompida com vídeo pausado (treinamento)
12494,CRITICAL,8646,Visualização de Objetos Tridimensionais
12497,LOW,9024,Funções do player de áudio para aluno
12497,LOW,8896,Funções do player de áudio para instrutor
12207,LOW,8896,Funções do player de áudio para instrutor
12625,MEDIUM,10535,Troca de câmera durante transmissão [Mobile]
12595,LOW,6151,Menu [Desktop]
12588,LOW,9408,Ações na listagem de participantes
12586,HIGH,6247,Acessar e sair de sala de streaming com perfis distintos
12515,HIGH,9628,Cadastrar mais de quatro regiões na Configuração do Sensor de contagem
12475,CRITICAL,9732,Acessar o Dashboard Qualitativo antes dos 15 minutos de criação de conta
12472,CRITICAL,9743,Acessar o Dashboard Quantitativo antes dos 15 minutos de criação de conta
12470,LOW,9203,Vincular conta a um gatewayGo
12305,CRITICAL,9949,Acessar informações do indicador de Permanência
12126,CRITICAL,9633,Disconect da Rede do Gateway na Reconfiguração
12469,LOW,9203,Vincular conta a um gatewayGo
12520,MEDIUM,6247,Acessar e sair de sala de streaming com perfis distintos
12097,MEDIUM,10561,Integração com o administrativo
12343,MEDIUM,10077,Campos obrigatórios vazios
12337,LOW,10069,Limite de caracteres para os filtros
12351,LOW,10076,Limite de caracteres
12507,MEDIUM,10232,Inserir registro com valores inválidos
12594,LOW,9740,Função do botão Pause/Play
12594,LOW,9741,Função de Mute
12614,HIGH,10534,Ação de congelar e descongelar vídeo do streaming
12587,LOW,9583,Notificações de alertas durante streaming [Suporte]
12506,LOW,10231,Inserir Registro com Sucesso
12162,HIGH,6229,Acessar e sair de sala de streaming com sucesso
12662,MEDIUM,10493,Retrabalho de desvínculo do PO
12662,MEDIUM,10519,Geração de Sales Return para Clientes diferentes de A31
12662,MEDIUM,10520,Geração de Sales Return para o Cliente A31
12600,LOW,10212,Chave NF correta
12571,LOW,10080,Habilitação de Campos
12561,MEDIUM,10339,Atualizações de PO (Decrease e Clear)
12593,HIGH,10339,Atualizações de PO (Decrease e Clear)
12539,LOW,10095,Vincular palete já vinculado a outro Lacre
12540,LOW,10116,Mensagem de sucesso ao Salvar
12541,LOW,9990,Criação inválida de lacres sequenciais
12559,MEDIUM,10121,Escanear o palete já vinculado ao Lacre
12617,LOW,10461,Escanear palete inexistente
12621,LOW,10482,"Escanear Palete existente, mas que não seja de Retorno"
12687,LOW,9074,Inserir registro com sucesso
12683,LOW,9063,Aplicar Filtro com sucesso
12683,LOW,9067,Exibir opções de filtro
12743,HIGH,10464,Modificar um Job com valores inválidos
12700,LOW,10507,Limite de caracteres para os filtros
