Precision,Recall,FMeasure,Configuracao,K,Algoritmo,Heuristica
0.125,1.0,0.4166666666666667,cosine_True_1,1,cosine,sim
0.75,0.5,0.5357142857142857,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.6,0.42857142857142855,0.45454545454545453,cosine_True_1,1,cosine,sim
0.5,0.2857142857142857,0.3125,cosine_True_1,1,cosine,sim
0.625,0.625,0.625,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
1.0,0.5,0.5555555555555556,cosine_True_1,1,cosine,sim
1.0,0.625,0.6756756756756757,cosine_True_1,1,cosine,sim
0.625,0.45454545454545453,0.4807692307692307,cosine_True_1,1,cosine,sim
0.5,0.25,0.2777777777777778,cosine_True_1,1,cosine,sim
0.25,0.1,0.11363636363636363,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
1.0,0.3333333333333333,0.3846153846153846,cosine_True_1,1,cosine,sim
0.5,0.6666666666666666,0.625,cosine_True_1,1,cosine,sim
0.5,0.2,0.22727272727272727,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.5555555555555556,0.625,0.6097560975609756,cosine_True_1,1,cosine,sim
0.4444444444444444,0.5,0.48780487804878053,cosine_True_1,1,cosine,sim
0.625,0.5555555555555556,0.5681818181818182,cosine_True_1,1,cosine,sim
0.25,0.4,0.35714285714285715,cosine_True_1,1,cosine,sim
0.4,0.36363636363636365,0.37037037037037035,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.4,0.2222222222222222,0.2439024390243902,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.2,0.1111111111111111,0.1219512195121951,cosine_True_1,1,cosine,sim
0.6,0.42857142857142855,0.45454545454545453,cosine_True_1,1,cosine,sim
0.8,0.4,0.4444444444444445,cosine_True_1,1,cosine,sim
0.42857142857142855,0.375,0.3846153846153846,cosine_True_1,1,cosine,sim
0.14285714285714285,0.125,0.1282051282051282,cosine_True_1,1,cosine,sim
0.4,0.3333333333333333,0.3448275862068965,cosine_True_1,1,cosine,sim
0.6,0.75,0.7142857142857143,cosine_True_1,1,cosine,sim
0.7142857142857143,0.45454545454545453,0.49019607843137253,cosine_True_1,1,cosine,sim
1.0,0.625,0.6756756756756757,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
1.0,0.4166666666666667,0.4716981132075472,cosine_True_1,1,cosine,sim
0.7142857142857143,0.625,0.6410256410256411,cosine_True_1,1,cosine,sim
0.14285714285714285,0.14285714285714285,0.14285714285714285,cosine_True_1,1,cosine,sim
0.2857142857142857,1.0,0.6666666666666666,cosine_True_1,1,cosine,sim
0.14285714285714285,0.3333333333333333,0.2631578947368421,cosine_True_1,1,cosine,sim
0.6,0.5,0.5172413793103449,cosine_True_1,1,cosine,sim
0.2,0.3333333333333333,0.29411764705882354,cosine_True_1,1,cosine,sim
0.2857142857142857,1.0,0.6666666666666666,cosine_True_1,1,cosine,sim
0.14285714285714285,0.5,0.3333333333333333,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
1.0,0.7777777777777778,0.813953488372093,cosine_True_1,1,cosine,sim
0.5,0.2,0.22727272727272727,cosine_True_1,1,cosine,sim
0.5555555555555556,0.7142857142857143,0.6756756756756757,cosine_True_1,1,cosine,sim
0.6,1.0,0.8823529411764706,cosine_True_1,1,cosine,sim
0.8571428571428571,1.0,0.9677419354838709,cosine_True_1,1,cosine,sim
1.0,0.625,0.6756756756756757,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.6,1.0,0.8823529411764706,cosine_True_1,1,cosine,sim
0.8,0.4444444444444444,0.4878048780487804,cosine_True_1,1,cosine,sim
0.8571428571428571,1.0,0.9677419354838709,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.2,0.3333333333333333,0.29411764705882354,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.14285714285714285,1.0,0.4545454545454545,cosine_True_1,1,cosine,sim
0.25,0.16666666666666666,0.17857142857142855,cosine_True_1,1,cosine,sim
1.0,0.5,0.5555555555555556,cosine_True_1,1,cosine,sim
1.0,0.5,0.5555555555555556,cosine_True_1,1,cosine,sim
0.125,0.2,0.17857142857142858,cosine_True_1,1,cosine,sim
0.25,0.2,0.20833333333333334,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.42857142857142855,0.5,0.48387096774193544,cosine_True_1,1,cosine,sim
0.42857142857142855,0.42857142857142855,0.42857142857142855,cosine_True_1,1,cosine,sim
0.5,0.3333333333333333,0.3571428571428571,cosine_True_1,1,cosine,sim
1.0,0.6,0.6521739130434783,cosine_True_1,1,cosine,sim
0.75,0.42857142857142855,0.46875,cosine_True_1,1,cosine,sim
0.6,0.42857142857142855,0.45454545454545453,cosine_True_1,1,cosine,sim
0.42857142857142855,0.5,0.48387096774193544,cosine_True_1,1,cosine,sim
0.42857142857142855,0.42857142857142855,0.42857142857142855,cosine_True_1,1,cosine,sim
1.0,0.3333333333333333,0.3846153846153846,cosine_True_1,1,cosine,sim
0.42857142857142855,0.5,0.48387096774193544,cosine_True_1,1,cosine,sim
0.6,0.42857142857142855,0.45454545454545453,cosine_True_1,1,cosine,sim
0.42857142857142855,0.5,0.48387096774193544,cosine_True_1,1,cosine,sim
0.42857142857142855,0.42857142857142855,0.42857142857142855,cosine_True_1,1,cosine,sim
0.42857142857142855,0.5,0.48387096774193544,cosine_True_1,1,cosine,sim
0.4,0.3333333333333333,0.3448275862068965,cosine_True_1,1,cosine,sim
0.7142857142857143,0.5555555555555556,0.5813953488372093,cosine_True_1,1,cosine,sim
0.5714285714285714,0.5,0.5128205128205128,cosine_True_1,1,cosine,sim
0.8,0.5714285714285714,0.6060606060606061,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.7142857142857143,0.5555555555555556,0.5813953488372093,cosine_True_1,1,cosine,sim
0.5714285714285714,0.5,0.5128205128205128,cosine_True_1,1,cosine,sim
0.8,0.5714285714285714,0.6060606060606061,cosine_True_1,1,cosine,sim
0.7142857142857143,0.5555555555555556,0.5813953488372093,cosine_True_1,1,cosine,sim
0.5714285714285714,0.4444444444444444,0.4651162790697673,cosine_True_1,1,cosine,sim
0.8,0.5,0.5405405405405405,cosine_True_1,1,cosine,sim
0.5714285714285714,0.5,0.5128205128205128,cosine_True_1,1,cosine,sim
0.8,0.5,0.5405405405405405,cosine_True_1,1,cosine,sim
0.42857142857142855,0.42857142857142855,0.42857142857142855,cosine_True_1,1,cosine,sim
0.42857142857142855,0.6,0.5555555555555556,cosine_True_1,1,cosine,sim
0.2857142857142857,0.2857142857142857,0.2857142857142857,cosine_True_1,1,cosine,sim
0.8,0.5,0.5405405405405405,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.7142857142857143,0.5,0.5319148936170213,cosine_True_1,1,cosine,sim
0.5714285714285714,0.5,0.5128205128205128,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
1.0,0.5,0.5555555555555556,cosine_True_1,1,cosine,sim
0.7142857142857143,0.5,0.5319148936170213,cosine_True_1,1,cosine,sim
0.25,0.2,0.20833333333333334,cosine_True_1,1,cosine,sim
1.0,0.3333333333333333,0.3846153846153846,cosine_True_1,1,cosine,sim
0.5714285714285714,0.5714285714285714,0.5714285714285714,cosine_True_1,1,cosine,sim
0.5714285714285714,0.5,0.5128205128205128,cosine_True_1,1,cosine,sim
0.8,0.5,0.5405405405405405,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.6666666666666666,0.8,0.7692307692307692,cosine_True_1,1,cosine,sim
0.25,0.16666666666666666,0.17857142857142855,cosine_True_1,1,cosine,sim
0.42857142857142855,0.6,0.5555555555555556,cosine_True_1,1,cosine,sim
0.42857142857142855,0.42857142857142855,0.42857142857142855,cosine_True_1,1,cosine,sim
0.42857142857142855,0.42857142857142855,0.42857142857142855,cosine_True_1,1,cosine,sim
0.2857142857142857,0.25,0.2564102564102564,cosine_True_1,1,cosine,sim
0.6,0.5,0.5172413793103449,cosine_True_1,1,cosine,sim
0.42857142857142855,0.3333333333333333,0.3488372093023256,cosine_True_1,1,cosine,sim
0.42857142857142855,0.3333333333333333,0.3488372093023256,cosine_True_1,1,cosine,sim
0.6,0.6,0.6,cosine_True_1,1,cosine,sim
0.42857142857142855,0.5,0.48387096774193544,cosine_True_1,1,cosine,sim
0.42857142857142855,0.5,0.48387096774193544,cosine_True_1,1,cosine,sim
0.6,0.5,0.5172413793103449,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
1.0,0.8333333333333334,0.8620689655172415,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
1.0,1.0,1.0,cosine_True_1,1,cosine,sim
0.3333333333333333,1.0,0.7142857142857143,cosine_True_1,1,cosine,sim
0.25,0.4,0.35714285714285715,cosine_True_1,1,cosine,sim
0.6,0.6,0.6,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.25,0.3333333333333333,0.3125,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.6,0.6,0.6,cosine_True_1,1,cosine,sim
0.25,0.25,0.25,cosine_True_1,1,cosine,sim
0.16666666666666666,1.0,0.5,cosine_True_1,1,cosine,sim
0.3333333333333333,1.0,0.7142857142857143,cosine_True_1,1,cosine,sim
0.25,0.25,0.25,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
1.0,1.0,1.0,cosine_True_1,1,cosine,sim
0.25,0.3333333333333333,0.3125,cosine_True_1,1,cosine,sim
0.5,0.5,0.5,cosine_True_1,1,cosine,sim
0.125,0.5,0.3125,cosine_True_1,1,cosine,sim
0.2,1.0,0.5555555555555556,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.2,0.3333333333333333,0.29411764705882354,cosine_True_1,1,cosine,sim
0.25,1.0,0.625,cosine_True_1,1,cosine,sim
0.25,1.0,0.625,cosine_True_1,1,cosine,sim
0.5,0.6666666666666666,0.625,cosine_True_1,1,cosine,sim
0.5,0.5,0.5,cosine_True_1,1,cosine,sim
0.0,0.0,0.0,cosine_True_1,1,cosine,sim
0.125,0.16666666666666666,0.15625,cosine_True_1,1,cosine,sim
0.25,0.5,0.4166666666666667,cosine_True_1,1,cosine,sim
0.2,0.0625,0.07246376811594203,cosine_True_1,1,cosine,sim
0.5454545454545454,0.75,0.6976744186046512,cosine_True_2,2,cosine,sim
0.5,0.2857142857142857,0.3125,cosine_True_2,2,cosine,sim
0.4,0.4,0.4,cosine_True_2,2,cosine,sim
0.625,1.0,0.8928571428571429,cosine_True_2,2,cosine,sim
0.6666666666666666,0.5,0.5263157894736842,cosine_True_2,2,cosine,sim
0.2222222222222222,0.5,0.4,cosine_True_2,2,cosine,sim
0.125,1.0,0.4166666666666667,cosine_True_2,2,cosine,sim
0.1111111111111111,0.3333333333333333,0.2380952380952381,cosine_True_2,2,cosine,sim
0.5,0.8,0.7142857142857143,cosine_True_2,2,cosine,sim
0.2222222222222222,0.5,0.4,cosine_True_2,2,cosine,sim
0.5,0.375,0.39473684210526316,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.375,0.5,0.46875,cosine_True_2,2,cosine,sim
0.2222222222222222,0.16666666666666666,0.17543859649122806,cosine_True_2,2,cosine,sim
0.5,0.5,0.5,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.09090909090909091,0.3333333333333333,0.21739130434782608,cosine_True_2,2,cosine,sim
0.5,0.5,0.5,cosine_True_2,2,cosine,sim
0.2222222222222222,0.25,0.24390243902439027,cosine_True_2,2,cosine,sim
0.4444444444444444,0.18181818181818182,0.2061855670103093,cosine_True_2,2,cosine,sim
0.5,0.42857142857142855,0.44117647058823534,cosine_True_2,2,cosine,sim
0.16666666666666666,0.3333333333333333,0.27777777777777773,cosine_True_2,2,cosine,sim
0.5454545454545454,0.8571428571428571,0.7692307692307693,cosine_True_2,2,cosine,sim
0.1,1.0,0.35714285714285715,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.5454545454545454,0.75,0.6976744186046512,cosine_True_2,2,cosine,sim
0.1,1.0,0.35714285714285715,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.09090909090909091,0.5,0.26315789473684215,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.1,1.0,0.35714285714285715,cosine_True_2,2,cosine,sim
0.5,0.5,0.5,cosine_True_2,2,cosine,sim
0.5555555555555556,0.625,0.6097560975609756,cosine_True_2,2,cosine,sim
0.5,0.3333333333333333,0.3571428571428571,cosine_True_2,2,cosine,sim
0.125,0.5,0.3125,cosine_True_2,2,cosine,sim
0.5555555555555556,0.5555555555555556,0.5555555555555556,cosine_True_2,2,cosine,sim
0.3333333333333333,0.42857142857142855,0.4054054054054054,cosine_True_2,2,cosine,sim
0.3333333333333333,0.5,0.45454545454545453,cosine_True_2,2,cosine,sim
0.625,0.5555555555555556,0.5681818181818182,cosine_True_2,2,cosine,sim
0.09090909090909091,1.0,0.3333333333333333,cosine_True_2,2,cosine,sim
0.3333333333333333,0.5,0.45454545454545453,cosine_True_2,2,cosine,sim
0.4,0.8,0.6666666666666666,cosine_True_2,2,cosine,sim
0.6666666666666666,0.5714285714285714,0.588235294117647,cosine_True_2,2,cosine,sim
0.2222222222222222,0.2857142857142857,0.2702702702702703,cosine_True_2,2,cosine,sim
0.45454545454545453,0.625,0.5813953488372092,cosine_True_2,2,cosine,sim
0.16666666666666666,0.3333333333333333,0.27777777777777773,cosine_True_2,2,cosine,sim
0.4444444444444444,0.5,0.48780487804878053,cosine_True_2,2,cosine,sim
1.0,0.75,0.7894736842105263,cosine_True_2,2,cosine,sim
0.5454545454545454,0.5454545454545454,0.5454545454545454,cosine_True_2,2,cosine,sim
0.3333333333333333,0.375,0.36585365853658536,cosine_True_2,2,cosine,sim
0.3333333333333333,0.3,0.3061224489795918,cosine_True_2,2,cosine,sim
0.2,1.0,0.5555555555555556,cosine_True_2,2,cosine,sim
0.4444444444444444,0.3333333333333333,0.3508771929824561,cosine_True_2,2,cosine,sim
0.36363636363636365,0.6666666666666666,0.5714285714285715,cosine_True_2,2,cosine,sim
0.3333333333333333,0.3,0.3061224489795918,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.5555555555555556,0.625,0.6097560975609756,cosine_True_2,2,cosine,sim
0.4444444444444444,0.5,0.48780487804878053,cosine_True_2,2,cosine,sim
0.625,0.5555555555555556,0.5681818181818182,cosine_True_2,2,cosine,sim
0.25,0.4,0.35714285714285715,cosine_True_2,2,cosine,sim
0.4,0.36363636363636365,0.37037037037037035,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.375,0.3333333333333333,0.34090909090909094,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.16666666666666666,0.1111111111111111,0.11904761904761904,cosine_True_2,2,cosine,sim
0.5,0.5714285714285714,0.5555555555555556,cosine_True_2,2,cosine,sim
0.5,0.4,0.4166666666666667,cosine_True_2,2,cosine,sim
0.4444444444444444,0.5,0.48780487804878053,cosine_True_2,2,cosine,sim
0.1111111111111111,0.125,0.12195121951219513,cosine_True_2,2,cosine,sim
0.2857142857142857,0.3333333333333333,0.3225806451612903,cosine_True_2,2,cosine,sim
0.42857142857142855,0.75,0.6521739130434783,cosine_True_2,2,cosine,sim
0.6666666666666666,0.5454545454545454,0.5660377358490566,cosine_True_2,2,cosine,sim
0.7142857142857143,0.625,0.6410256410256411,cosine_True_2,2,cosine,sim
0.14285714285714285,0.04,0.046728971962616814,cosine_True_2,2,cosine,sim
0.875,0.5833333333333334,0.6250000000000001,cosine_True_2,2,cosine,sim
0.75,0.75,0.75,cosine_True_2,2,cosine,sim
0.125,0.14285714285714285,0.1388888888888889,cosine_True_2,2,cosine,sim
0.25,1.0,0.625,cosine_True_2,2,cosine,sim
0.125,0.3333333333333333,0.25,cosine_True_2,2,cosine,sim
0.3,0.5,0.4411764705882353,cosine_True_2,2,cosine,sim
0.2,0.6666666666666666,0.4545454545454545,cosine_True_2,2,cosine,sim
0.2,1.0,0.5555555555555556,cosine_True_2,2,cosine,sim
0.125,0.5,0.3125,cosine_True_2,2,cosine,sim
0.1,1.0,0.35714285714285715,cosine_True_2,2,cosine,sim
0.7777777777777778,0.7777777777777778,0.7777777777777778,cosine_True_2,2,cosine,sim
0.625,1.0,0.8928571428571429,cosine_True_2,2,cosine,sim
0.35714285714285715,0.7142857142857143,0.5952380952380953,cosine_True_2,2,cosine,sim
0.6,1.0,0.8823529411764706,cosine_True_2,2,cosine,sim
0.6666666666666666,1.0,0.9090909090909091,cosine_True_2,2,cosine,sim
0.625,0.625,0.625,cosine_True_2,2,cosine,sim
0.5,0.8,0.7142857142857143,cosine_True_2,2,cosine,sim
0.6,1.0,0.8823529411764706,cosine_True_2,2,cosine,sim
0.5,0.4444444444444444,0.45454545454545453,cosine_True_2,2,cosine,sim
0.6666666666666666,1.0,0.9090909090909091,cosine_True_2,2,cosine,sim
0.375,0.6,0.5357142857142857,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.16666666666666666,0.3333333333333333,0.27777777777777773,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.125,1.0,0.4166666666666667,cosine_True_2,2,cosine,sim
0.4,0.3333333333333333,0.3448275862068965,cosine_True_2,2,cosine,sim
1.0,0.625,0.6756756756756757,cosine_True_2,2,cosine,sim
1.0,0.625,0.6756756756756757,cosine_True_2,2,cosine,sim
0.09090909090909091,0.2,0.16129032258064516,cosine_True_2,2,cosine,sim
0.2,0.2,0.2,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.4,0.6666666666666666,0.5882352941176471,cosine_True_2,2,cosine,sim
0.5,0.5714285714285714,0.5555555555555556,cosine_True_2,2,cosine,sim
0.4,0.3333333333333333,0.3448275862068965,cosine_True_2,2,cosine,sim
1.0,0.6,0.6521739130434783,cosine_True_2,2,cosine,sim
0.6,0.42857142857142855,0.45454545454545453,cosine_True_2,2,cosine,sim
0.4,0.5714285714285714,0.5263157894736841,cosine_True_2,2,cosine,sim
0.4,0.6666666666666666,0.5882352941176471,cosine_True_2,2,cosine,sim
0.5,0.5714285714285714,0.5555555555555556,cosine_True_2,2,cosine,sim
1.0,1.0,1.0,cosine_True_2,2,cosine,sim
0.4,0.6666666666666666,0.5882352941176471,cosine_True_2,2,cosine,sim
0.4,0.5714285714285714,0.5263157894736841,cosine_True_2,2,cosine,sim
0.4,0.6666666666666666,0.5882352941176471,cosine_True_2,2,cosine,sim
0.5,0.5714285714285714,0.5555555555555556,cosine_True_2,2,cosine,sim
0.4,0.6666666666666666,0.5882352941176471,cosine_True_2,2,cosine,sim
0.3,0.5,0.4411764705882353,cosine_True_2,2,cosine,sim
0.6,0.6666666666666666,0.6521739130434783,cosine_True_2,2,cosine,sim
0.625,0.625,0.625,cosine_True_2,2,cosine,sim
0.5,0.7142857142857143,0.6578947368421053,cosine_True_2,2,cosine,sim
0.375,1.0,0.75,cosine_True_2,2,cosine,sim
0.6,0.6666666666666666,0.6521739130434783,cosine_True_2,2,cosine,sim
0.625,0.625,0.625,cosine_True_2,2,cosine,sim
0.5,0.7142857142857143,0.6578947368421053,cosine_True_2,2,cosine,sim
0.6,0.6666666666666666,0.6521739130434783,cosine_True_2,2,cosine,sim
0.625,0.5555555555555556,0.5681818181818182,cosine_True_2,2,cosine,sim
0.5,0.625,0.5952380952380952,cosine_True_2,2,cosine,sim
0.5,0.625,0.5952380952380952,cosine_True_2,2,cosine,sim
0.5,0.625,0.5952380952380952,cosine_True_2,2,cosine,sim
0.5,0.5714285714285714,0.5555555555555556,cosine_True_2,2,cosine,sim
0.3,0.6,0.5,cosine_True_2,2,cosine,sim
0.375,0.42857142857142855,0.41666666666666663,cosine_True_2,2,cosine,sim
0.5,0.625,0.5952380952380952,cosine_True_2,2,cosine,sim
0.375,0.6,0.5357142857142857,cosine_True_2,2,cosine,sim
0.6,0.6,0.6,cosine_True_2,2,cosine,sim
0.625,0.625,0.625,cosine_True_2,2,cosine,sim
0.375,0.6,0.5357142857142857,cosine_True_2,2,cosine,sim
0.8,0.5,0.5405405405405405,cosine_True_2,2,cosine,sim
0.6,0.6,0.6,cosine_True_2,2,cosine,sim
0.2,0.2,0.2,cosine_True_2,2,cosine,sim
1.0,1.0,1.0,cosine_True_2,2,cosine,sim
0.5,0.7142857142857143,0.6578947368421053,cosine_True_2,2,cosine,sim
0.625,0.625,0.625,cosine_True_2,2,cosine,sim
0.5,0.625,0.5952380952380952,cosine_True_2,2,cosine,sim
0.375,0.6,0.5357142857142857,cosine_True_2,2,cosine,sim
0.6666666666666666,0.8,0.7692307692307692,cosine_True_2,2,cosine,sim
0.2,0.16666666666666666,0.17241379310344826,cosine_True_2,2,cosine,sim
0.3,0.6,0.5,cosine_True_2,2,cosine,sim
0.5,0.5714285714285714,0.5555555555555556,cosine_True_2,2,cosine,sim
0.4,0.5714285714285714,0.5263157894736841,cosine_True_2,2,cosine,sim
0.375,0.375,0.375,cosine_True_2,2,cosine,sim
0.3,0.5,0.4411764705882353,cosine_True_2,2,cosine,sim
0.3,0.3333333333333333,0.32608695652173914,cosine_True_2,2,cosine,sim
0.5,0.4444444444444444,0.45454545454545453,cosine_True_2,2,cosine,sim
0.3,0.6,0.5,cosine_True_2,2,cosine,sim
0.3,0.5,0.4411764705882353,cosine_True_2,2,cosine,sim
0.5,0.6666666666666666,0.625,cosine_True_2,2,cosine,sim
0.3,0.5,0.4411764705882353,cosine_True_2,2,cosine,sim
0.375,1.0,0.75,cosine_True_2,2,cosine,sim
0.8333333333333334,0.8333333333333334,0.8333333333333334,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.3333333333333333,1.0,0.7142857142857143,cosine_True_2,2,cosine,sim
0.18181818181818182,0.4,0.3225806451612903,cosine_True_2,2,cosine,sim
0.5,0.6,0.5769230769230769,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.2222222222222222,0.6666666666666666,0.4761904761904762,cosine_True_2,2,cosine,sim
0.125,1.0,0.4166666666666667,cosine_True_2,2,cosine,sim
0.5,0.6,0.5769230769230769,cosine_True_2,2,cosine,sim
0.2222222222222222,0.5,0.4,cosine_True_2,2,cosine,sim
0.16666666666666666,1.0,0.5,cosine_True_2,2,cosine,sim
0.25,1.0,0.625,cosine_True_2,2,cosine,sim
0.1111111111111111,0.25,0.2,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.18181818181818182,0.3333333333333333,0.28571428571428575,cosine_True_2,2,cosine,sim
0.2222222222222222,0.5,0.4,cosine_True_2,2,cosine,sim
0.09090909090909091,0.5,0.26315789473684215,cosine_True_2,2,cosine,sim
0.16666666666666666,1.0,0.5,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.16666666666666666,0.3333333333333333,0.27777777777777773,cosine_True_2,2,cosine,sim
0.1111111111111111,1.0,0.38461538461538464,cosine_True_2,2,cosine,sim
0.1111111111111111,1.0,0.38461538461538464,cosine_True_2,2,cosine,sim
0.2222222222222222,0.6666666666666666,0.4761904761904762,cosine_True_2,2,cosine,sim
0.2222222222222222,0.5,0.4,cosine_True_2,2,cosine,sim
0.0,0.0,0.0,cosine_True_2,2,cosine,sim
0.09090909090909091,0.16666666666666666,0.14285714285714288,cosine_True_2,2,cosine,sim
0.2222222222222222,1.0,0.5882352941176471,cosine_True_2,2,cosine,sim
0.16666666666666666,0.0625,0.07142857142857142,cosine_True_2,2,cosine,sim
0.46153846153846156,0.75,0.6666666666666666,cosine_True_3,3,cosine,sim
0.4,0.2857142857142857,0.30303030303030304,cosine_True_3,3,cosine,sim
0.4166666666666667,0.5,0.4807692307692307,cosine_True_3,3,cosine,sim
0.625,1.0,0.8928571428571429,cosine_True_3,3,cosine,sim
0.5714285714285714,0.5,0.5128205128205128,cosine_True_3,3,cosine,sim
0.18181818181818182,0.5,0.3703703703703704,cosine_True_3,3,cosine,sim
0.125,1.0,0.4166666666666667,cosine_True_3,3,cosine,sim
0.09090909090909091,0.3333333333333333,0.21739130434782608,cosine_True_3,3,cosine,sim
0.5,0.8,0.7142857142857143,cosine_True_3,3,cosine,sim
0.18181818181818182,0.5,0.3703703703703704,cosine_True_3,3,cosine,sim
0.42857142857142855,0.375,0.3846153846153846,cosine_True_3,3,cosine,sim
0.0,0.0,0.0,cosine_True_3,3,cosine,sim
0.375,0.5,0.46875,cosine_True_3,3,cosine,sim
0.18181818181818182,0.16666666666666666,0.16949152542372883,cosine_True_3,3,cosine,sim
0.42857142857142855,0.5,0.48387096774193544,cosine_True_3,3,cosine,sim
0.0,0.0,0.0,cosine_True_3,3,cosine,sim
0.15384615384615385,0.6666666666666666,0.4,cosine_True_3,3,cosine,sim
0.5,0.5,0.5,cosine_True_3,3,cosine,sim
0.18181818181818182,0.25,0.23255813953488375,cosine_True_3,3,cosine,sim
0.36363636363636365,0.18181818181818182,0.20202020202020204,cosine_True_3,3,cosine,sim
0.42857142857142855,0.42857142857142855,0.42857142857142855,cosine_True_3,3,cosine,sim
0.14285714285714285,0.3333333333333333,0.2631578947368421,cosine_True_3,3,cosine,sim
0.46153846153846156,0.8571428571428571,0.7317073170731707,cosine_True_3,3,cosine,sim
0.1,1.0,0.35714285714285715,cosine_True_3,3,cosine,sim
0.0,0.0,0.0,cosine_True_3,3,cosine,sim
0.5384615384615384,0.875,0.7777777777777777,cosine_True_3,3,cosine,sim
0.1,1.0,0.35714285714285715,cosine_True_3,3,cosine,sim
0.0,0.0,0.0,cosine_True_3,3,cosine,sim
0.07692307692307693,0.5,0.2380952380952381,cosine_True_3,3,cosine,sim
