Precision,Recall,FMeasure,Configuracao
0.07142857142857142,1.0,0.4444444444444445,canberra_False_9
0.0,0.0,0.0,canberra_False_9
0.25,1.0,1.0,canberra_False_9
0.0,0.0,0.0,canberra_False_9
0.0,0.0,0.0,canberra_False_9
0.2,0.75,0.7741935483870969,canberra_False_9
0.11764705882352941,0.4,0.4324324324324324,canberra_False_9
0.0,0.0,0.0,canberra_False_9
0.11764705882352941,0.3333333333333333,0.39024390243902435,canberra_False_9
0.26666666666666666,1.0,1.0322580645161292,canberra_False_9
0.058823529411764705,0.5,0.31999999999999995,canberra_False_9
0.058823529411764705,1.0,0.38095238095238093,canberra_False_9
0.0,0.0,0.0,canberra_False_9
0.11764705882352941,0.6666666666666666,0.5517241379310345,canberra_False_9
0.06666666666666667,1.0,0.4210526315789474,canberra_False_9
0.06666666666666667,1.0,0.4210526315789474,canberra_False_9
0.2,1.0,0.888888888888889,canberra_False_9
0.26666666666666666,1.0,1.0322580645161292,canberra_False_9
0.0,0.0,0.0,canberra_False_9
0.058823529411764705,0.16666666666666666,0.19512195121951217,canberra_False_9
0.13333333333333333,1.0,0.6956521739130436,canberra_False_9
0.058823529411764705,0.0625,0.09876543209876543,canberra_False_9
0.42857142857142855,0.75,1.043478260869565,canberra_False_10
0.36363636363636365,0.2857142857142857,0.47761194029850745,canberra_False_10
0.625,0.5,0.8333333333333334,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.4,0.75,1.021276595744681,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.125,0.25,0.3333333333333333,canberra_False_10
0.4666666666666667,0.875,1.1914893617021276,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.25,0.16666666666666666,0.2857142857142857,canberra_False_10
0.4,1.0,1.2307692307692308,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.14285714285714285,0.6666666666666666,0.6153846153846153,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.125,0.125,0.2,canberra_False_10
0.3,0.13636363636363635,0.2448979591836734,canberra_False_10
0.4117647058823529,1.0,1.2444444444444445,canberra_False_10
0.058823529411764705,0.3333333333333333,0.27586206896551724,canberra_False_10
0.3125,0.7142857142857143,0.9090909090909091,canberra_False_10
0.16666666666666666,1.0,0.8,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.375,0.75,1.0,canberra_False_10
0.16666666666666666,1.0,0.8,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.125,1.0,0.6666666666666666,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.16666666666666666,1.0,0.8,canberra_False_10
0.5,0.5833333333333334,0.9032258064516129,canberra_False_10
0.42857142857142855,0.75,1.043478260869565,canberra_False_10
0.3,0.5,0.7058823529411765,canberra_False_10
0.1,1.0,0.5714285714285715,canberra_False_10
0.35714285714285715,0.5555555555555556,0.8,canberra_False_10
0.21428571428571427,0.42857142857142855,0.5714285714285714,canberra_False_10
0.16666666666666666,0.5,0.5714285714285715,canberra_False_10
0.2727272727272727,0.3333333333333333,0.5106382978723404,canberra_False_10
0.07142857142857142,1.0,0.4444444444444445,canberra_False_10
0.23076923076923078,0.5,0.6486486486486487,canberra_False_10
0.8,0.8,1.2800000000000002,canberra_False_10
0.23529411764705882,0.5714285714285714,0.7111111111111111,canberra_False_10
0.15384615384615385,0.2857142857142857,0.3902439024390244,canberra_False_10
0.2857142857142857,0.5,0.6956521739130435,canberra_False_10
0.058823529411764705,0.3333333333333333,0.27586206896551724,canberra_False_10
0.3076923076923077,0.5,0.7111111111111111,canberra_False_10
0.29411764705882354,0.625,0.8163265306122449,canberra_False_10
0.42857142857142855,0.5454545454545454,0.8275862068965517,canberra_False_10
0.3076923076923077,0.5,0.7111111111111111,canberra_False_10
0.3076923076923077,0.4,0.6037735849056605,canberra_False_10
0.4,1.0,1.2307692307692308,canberra_False_10
0.3076923076923077,0.3333333333333333,0.5245901639344263,canberra_False_10
0.2857142857142857,0.6666666666666666,0.8421052631578948,canberra_False_10
0.3076923076923077,0.4,0.6037735849056605,canberra_False_10
0.07692307692307693,0.125,0.17777777777777778,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.5454545454545454,0.75,1.1162790697674418,canberra_False_10
0.36363636363636365,0.5,0.7441860465116279,canberra_False_10
0.375,0.6666666666666666,0.9230769230769231,canberra_False_10
0.25,0.8,0.888888888888889,canberra_False_10
0.5333333333333333,0.7272727272727273,1.0847457627118644,canberra_False_10
0.1875,0.375,0.5,canberra_False_10
0.2727272727272727,0.3333333333333333,0.5106382978723404,canberra_False_10
0.09090909090909091,0.16666666666666666,0.2285714285714286,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.15789473684210525,0.3333333333333333,0.4363636363636364,canberra_False_10
0.36363636363636365,0.5714285714285714,0.8205128205128204,canberra_False_10
0.3076923076923077,0.4,0.6037735849056605,canberra_False_10
0.2857142857142857,0.5,0.6956521739130435,canberra_False_10
0.14285714285714285,0.25,0.34782608695652173,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.4,0.36363636363636365,0.5925925925925926,canberra_False_10
0.625,0.625,1.0,canberra_False_10
0.23076923076923078,0.12,0.21238938053097348,canberra_False_10
0.625,0.4166666666666667,0.7142857142857144,canberra_False_10
0.4166666666666667,0.625,0.9090909090909091,canberra_False_10
0.1111111111111111,0.2857142857142857,0.34782608695652173,canberra_False_10
0.18181818181818182,1.0,0.8421052631578948,canberra_False_10
0.125,0.6666666666666666,0.5714285714285715,canberra_False_10
0.375,0.5,0.75,canberra_False_10
0.375,1.0,1.2,canberra_False_10
0.1,0.5,0.4444444444444445,canberra_False_10
0.09090909090909091,0.5,0.4210526315789474,canberra_False_10
0.16666666666666666,1.0,0.8,canberra_False_10
0.42857142857142855,0.6666666666666666,0.96,canberra_False_10
0.3076923076923077,0.8,0.9696969696969698,canberra_False_10
0.4166666666666667,0.7142857142857143,1.0,canberra_False_10
0.2727272727272727,1.0,1.0434782608695652,canberra_False_10
0.46153846153846156,1.0,1.2972972972972974,canberra_False_10
0.29411764705882354,0.625,0.8163265306122449,canberra_False_10
0.35714285714285715,1.0,1.176470588235294,canberra_False_10
0.5,1.0,1.3333333333333333,canberra_False_10
0.3125,0.5555555555555556,0.7692307692307692,canberra_False_10
0.4,1.0,1.2307692307692308,canberra_False_10
0.2857142857142857,0.8,0.9411764705882353,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.1,0.6666666666666666,0.5,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.0625,0.5,0.3333333333333333,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.36363636363636365,0.6666666666666666,0.9142857142857144,canberra_False_10
0.7272727272727273,1.0,1.4883720930232558,canberra_False_10
0.7272727272727273,1.0,1.4883720930232558,canberra_False_10
0.0625,0.2,0.22222222222222224,canberra_False_10
0.21428571428571427,0.6,0.7058823529411764,canberra_False_10
0.07142857142857142,1.0,0.4444444444444445,canberra_False_10
0.6,1.0,1.411764705882353,canberra_False_10
0.5,1.0,1.3333333333333333,canberra_False_10
0.5,1.0,1.3333333333333333,canberra_False_10
0.45454545454545453,1.0,1.2903225806451613,canberra_False_10
0.5833333333333334,1.0,1.4000000000000001,canberra_False_10
0.5833333333333334,1.0,1.4000000000000001,canberra_False_10
0.5454545454545454,1.0,1.3714285714285714,canberra_False_10
0.5,1.0,1.3333333333333333,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.5454545454545454,1.0,1.3714285714285714,canberra_False_10
0.5833333333333334,1.0,1.4000000000000001,canberra_False_10
0.5454545454545454,1.0,1.3714285714285714,canberra_False_10
0.5,1.0,1.3333333333333333,canberra_False_10
0.5454545454545454,1.0,1.3714285714285714,canberra_False_10
0.5,1.0,1.3333333333333333,canberra_False_10
0.75,1.0,1.5,canberra_False_10
0.5714285714285714,1.0,1.391304347826087,canberra_False_10
0.5833333333333334,1.0,1.4000000000000001,canberra_False_10
0.2727272727272727,1.0,1.0434782608695652,canberra_False_10
0.75,1.0,1.5,canberra_False_10
0.6153846153846154,1.0,1.4222222222222223,canberra_False_10
0.5833333333333334,1.0,1.4000000000000001,canberra_False_10
0.75,1.0,1.5,canberra_False_10
0.6153846153846154,0.8888888888888888,1.306122448979592,canberra_False_10
0.6666666666666666,1.0,1.4545454545454546,canberra_False_10
0.6666666666666666,1.0,1.4545454545454546,canberra_False_10
0.6666666666666666,1.0,1.4545454545454546,canberra_False_10
0.5384615384615384,1.0,1.3658536585365852,canberra_False_10
0.4166666666666667,1.0,1.25,canberra_False_10
0.46153846153846156,0.8571428571428571,1.170731707317073,canberra_False_10
0.6666666666666666,1.0,1.4545454545454546,canberra_False_10
0.45454545454545453,1.0,1.2903225806451613,canberra_False_10
0.8333333333333334,1.0,1.5384615384615383,canberra_False_10
0.6153846153846154,1.0,1.4222222222222223,canberra_False_10
0.45454545454545453,1.0,1.2903225806451613,canberra_False_10
0.6666666666666666,1.0,1.4545454545454546,canberra_False_10
0.8333333333333334,1.0,1.5384615384615383,canberra_False_10
0.21428571428571427,0.6,0.7058823529411764,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.7,1.0,1.4736842105263157,canberra_False_10
0.6153846153846154,1.0,1.4222222222222223,canberra_False_10
1.0,1.0,1.6,canberra_False_10
0.8333333333333334,1.0,1.5384615384615383,canberra_False_10
0.45454545454545453,1.0,1.2903225806451613,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.26666666666666666,0.8,0.9142857142857144,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.17647058823529413,1.0,0.8275862068965517,canberra_False_10
0.07142857142857142,1.0,0.4444444444444445,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.23529411764705882,1.0,0.9696969696969697,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.2,0.75,0.7741935483870969,canberra_False_10
0.11764705882352941,0.4,0.4324324324324324,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.11764705882352941,0.3333333333333333,0.39024390243902435,canberra_False_10
0.26666666666666666,1.0,1.0322580645161292,canberra_False_10
0.058823529411764705,0.5,0.31999999999999995,canberra_False_10
0.058823529411764705,1.0,0.38095238095238093,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.11764705882352941,0.6666666666666666,0.5517241379310345,canberra_False_10
0.06666666666666667,1.0,0.4210526315789474,canberra_False_10
0.06666666666666667,1.0,0.4210526315789474,canberra_False_10
0.2,1.0,0.888888888888889,canberra_False_10
0.26666666666666666,1.0,1.0322580645161292,canberra_False_10
0.0,0.0,0.0,canberra_False_10
0.058823529411764705,0.16666666666666666,0.19512195121951217,canberra_False_10
0.13333333333333333,1.0,0.6956521739130436,canberra_False_10
0.058823529411764705,0.0625,0.09876543209876543,canberra_False_10
0.4375,0.875,1.1666666666666667,canberra_False_11
0.3333333333333333,0.2857142857142857,0.47058823529411764,canberra_False_11
0.4166666666666667,0.5,0.7692307692307692,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.35294117647058826,0.75,0.9795918367346937,canberra_False_11
0.18181818181818182,0.5,0.5925925925925926,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.09090909090909091,0.3333333333333333,0.34782608695652173,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.18181818181818182,0.5,0.5925925925925926,canberra_False_11
0.4117647058823529,0.875,1.1428571428571428,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.36363636363636365,0.3333333333333333,0.5423728813559322,canberra_False_11
0.35294117647058826,1.0,1.170731707317073,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.125,0.6666666666666666,0.5714285714285715,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.09090909090909091,0.125,0.18604651162790697,canberra_False_11
0.3,0.13636363636363635,0.2448979591836734,canberra_False_11
0.3888888888888889,1.0,1.2173913043478262,canberra_False_11
0.05555555555555555,0.3333333333333333,0.26666666666666666,canberra_False_11
0.3125,0.7142857142857143,0.9090909090909091,canberra_False_11
0.09090909090909091,1.0,0.5333333333333333,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.375,0.75,1.0,canberra_False_11
0.09090909090909091,1.0,0.5333333333333333,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.125,1.0,0.6666666666666666,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.09090909090909091,1.0,0.5333333333333333,canberra_False_11
0.4666666666666667,0.5833333333333334,0.888888888888889,canberra_False_11
0.42857142857142855,0.75,1.043478260869565,canberra_False_11
0.3,0.5,0.7058823529411765,canberra_False_11
0.1,1.0,0.5714285714285715,canberra_False_11
0.35714285714285715,0.5555555555555556,0.8,canberra_False_11
0.21428571428571427,0.42857142857142855,0.5714285714285714,canberra_False_11
0.15384615384615385,0.5,0.5517241379310345,canberra_False_11
0.35714285714285715,0.5555555555555556,0.8,canberra_False_11
0.07142857142857142,1.0,0.4444444444444445,canberra_False_11
0.23076923076923078,0.5,0.6486486486486487,canberra_False_11
0.8,0.8,1.2800000000000002,canberra_False_11
0.23529411764705882,0.5714285714285714,0.7111111111111111,canberra_False_11
0.15384615384615385,0.2857142857142857,0.3902439024390244,canberra_False_11
0.2857142857142857,0.5,0.6956521739130435,canberra_False_11
0.058823529411764705,0.3333333333333333,0.27586206896551724,canberra_False_11
0.3076923076923077,0.5,0.7111111111111111,canberra_False_11
0.29411764705882354,0.625,0.8163265306122449,canberra_False_11
0.42857142857142855,0.5454545454545454,0.8275862068965517,canberra_False_11
0.3076923076923077,0.5,0.7111111111111111,canberra_False_11
0.3076923076923077,0.4,0.6037735849056605,canberra_False_11
0.4,1.0,1.2307692307692308,canberra_False_11
0.3076923076923077,0.3333333333333333,0.5245901639344263,canberra_False_11
0.2857142857142857,0.6666666666666666,0.8421052631578948,canberra_False_11
0.3076923076923077,0.4,0.6037735849056605,canberra_False_11
0.07692307692307693,0.125,0.17777777777777778,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.5,0.75,1.0909090909090908,canberra_False_11
0.3333333333333333,0.5,0.7272727272727273,canberra_False_11
0.3,0.6666666666666666,0.8571428571428571,canberra_False_11
0.2,0.8,0.8000000000000002,canberra_False_11
0.5,0.7272727272727273,1.0666666666666667,canberra_False_11
0.1875,0.375,0.5,canberra_False_11
0.25,0.3333333333333333,0.5,canberra_False_11
0.09090909090909091,0.16666666666666666,0.2285714285714286,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.15,0.3333333333333333,0.42857142857142855,canberra_False_11
0.36363636363636365,0.5714285714285714,0.8205128205128204,canberra_False_11
0.3076923076923077,0.4,0.6037735849056605,canberra_False_11
0.2857142857142857,0.5,0.6956521739130435,canberra_False_11
0.14285714285714285,0.25,0.34782608695652173,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.4,0.36363636363636365,0.5925925925925926,canberra_False_11
0.625,0.625,1.0,canberra_False_11
0.21428571428571427,0.12,0.21052631578947367,canberra_False_11
0.625,0.4166666666666667,0.7142857142857144,canberra_False_11
0.38461538461538464,0.625,0.888888888888889,canberra_False_11
0.10526315789473684,0.2857142857142857,0.3404255319148936,canberra_False_11
0.15384615384615385,1.0,0.761904761904762,canberra_False_11
0.125,0.6666666666666666,0.5714285714285715,canberra_False_11
0.375,0.5,0.75,canberra_False_11
0.375,1.0,1.2,canberra_False_11
0.1,0.5,0.4444444444444445,canberra_False_11
0.07692307692307693,0.5,0.380952380952381,canberra_False_11
0.09090909090909091,1.0,0.5333333333333333,canberra_False_11
0.42857142857142855,0.6666666666666666,0.96,canberra_False_11
0.3076923076923077,0.8,0.9696969696969698,canberra_False_11
0.4166666666666667,0.7142857142857143,1.0,canberra_False_11
0.2727272727272727,1.0,1.0434782608695652,canberra_False_11
0.42857142857142855,1.0,1.263157894736842,canberra_False_11
0.29411764705882354,0.625,0.8163265306122449,canberra_False_11
0.35714285714285715,1.0,1.176470588235294,canberra_False_11
0.5,1.0,1.3333333333333333,canberra_False_11
0.29411764705882354,0.5555555555555556,0.7547169811320754,canberra_False_11
0.375,1.0,1.2,canberra_False_11
0.2857142857142857,0.8,0.9411764705882353,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.1,0.6666666666666666,0.5,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.0625,0.5,0.3333333333333333,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.36363636363636365,0.6666666666666666,0.9142857142857144,canberra_False_11
0.7272727272727273,1.0,1.4883720930232558,canberra_False_11
0.7272727272727273,1.0,1.4883720930232558,canberra_False_11
0.0625,0.2,0.22222222222222224,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.6,1.0,1.411764705882353,canberra_False_11
0.5,1.0,1.3333333333333333,canberra_False_11
0.5,1.0,1.3333333333333333,canberra_False_11
0.45454545454545453,1.0,1.2903225806451613,canberra_False_11
0.5833333333333334,1.0,1.4000000000000001,canberra_False_11
0.5833333333333334,1.0,1.4000000000000001,canberra_False_11
0.5,1.0,1.3333333333333333,canberra_False_11
0.5,1.0,1.3333333333333333,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.5,1.0,1.3333333333333333,canberra_False_11
0.5833333333333334,1.0,1.4000000000000001,canberra_False_11
0.5,1.0,1.3333333333333333,canberra_False_11
0.5,1.0,1.3333333333333333,canberra_False_11
0.5,1.0,1.3333333333333333,canberra_False_11
0.5,1.0,1.3333333333333333,canberra_False_11
0.75,1.0,1.5,canberra_False_11
0.5714285714285714,1.0,1.391304347826087,canberra_False_11
0.5833333333333334,1.0,1.4000000000000001,canberra_False_11
0.2727272727272727,1.0,1.0434782608695652,canberra_False_11
0.6428571428571429,1.0,1.44,canberra_False_11
0.6153846153846154,1.0,1.4222222222222223,canberra_False_11
0.5833333333333334,1.0,1.4000000000000001,canberra_False_11
0.6428571428571429,1.0,1.44,canberra_False_11
0.6153846153846154,0.8888888888888888,1.306122448979592,canberra_False_11
0.6666666666666666,1.0,1.4545454545454546,canberra_False_11
0.5714285714285714,1.0,1.391304347826087,canberra_False_11
0.6666666666666666,1.0,1.4545454545454546,canberra_False_11
0.5384615384615384,1.0,1.3658536585365852,canberra_False_11
0.35714285714285715,1.0,1.176470588235294,canberra_False_11
0.46153846153846156,0.8571428571428571,1.170731707317073,canberra_False_11
0.6666666666666666,1.0,1.4545454545454546,canberra_False_11
0.45454545454545453,1.0,1.2903225806451613,canberra_False_11
0.7142857142857143,1.0,1.4814814814814814,canberra_False_11
0.6153846153846154,1.0,1.4222222222222223,canberra_False_11
0.45454545454545453,1.0,1.2903225806451613,canberra_False_11
0.6666666666666666,1.0,1.4545454545454546,canberra_False_11
0.7142857142857143,1.0,1.4814814814814814,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.7,1.0,1.4736842105263157,canberra_False_11
0.5714285714285714,1.0,1.391304347826087,canberra_False_11
1.0,1.0,1.6,canberra_False_11
0.8333333333333334,1.0,1.5384615384615383,canberra_False_11
0.45454545454545453,1.0,1.2903225806451613,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.23529411764705882,0.8,0.8648648648648648,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.17647058823529413,1.0,0.8275862068965517,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.23529411764705882,1.0,0.9696969696969697,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.1875,0.75,0.75,canberra_False_11
0.11764705882352941,0.4,0.4324324324324324,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.11764705882352941,0.3333333333333333,0.39024390243902435,canberra_False_11
0.25,1.0,1.0,canberra_False_11
0.058823529411764705,0.5,0.31999999999999995,canberra_False_11
0.058823529411764705,1.0,0.38095238095238093,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.11764705882352941,0.6666666666666666,0.5517241379310345,canberra_False_11
0.0625,1.0,0.4,canberra_False_11
0.0625,1.0,0.4,canberra_False_11
0.1875,1.0,0.8571428571428571,canberra_False_11
0.25,1.0,1.0,canberra_False_11
0.0,0.0,0.0,canberra_False_11
0.058823529411764705,0.16666666666666666,0.19512195121951217,canberra_False_11
0.125,1.0,0.6666666666666666,canberra_False_11
0.058823529411764705,0.0625,0.09876543209876543,canberra_False_11
0.4375,0.875,1.1666666666666667,canberra_False_12
0.3333333333333333,0.2857142857142857,0.47058823529411764,canberra_False_12
0.4166666666666667,0.5,0.7692307692307692,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.3888888888888889,0.875,1.12,canberra_False_12
0.15384615384615385,0.5,0.5517241379310345,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.07692307692307693,0.3333333333333333,0.32,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.15384615384615385,0.5,0.5517241379310345,canberra_False_12
0.3888888888888889,0.875,1.12,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.3076923076923077,0.3333333333333333,0.5245901639344263,canberra_False_12
0.3333333333333333,1.0,1.142857142857143,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.125,0.6666666666666666,0.5714285714285715,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.07692307692307693,0.125,0.17777777777777778,canberra_False_12
0.4166666666666667,0.22727272727272727,0.39999999999999997,canberra_False_12
0.35,1.0,1.1666666666666667,canberra_False_12
0.05,0.3333333333333333,0.25,canberra_False_12
0.29411764705882354,0.7142857142857143,0.888888888888889,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.35294117647058826,0.75,0.9795918367346937,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.11764705882352941,1.0,0.6399999999999999,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.4375,0.5833333333333334,0.8750000000000001,canberra_False_12
0.42857142857142855,0.75,1.043478260869565,canberra_False_12
0.3,0.5,0.7058823529411765,canberra_False_12
0.1,1.0,0.5714285714285715,canberra_False_12
0.35714285714285715,0.5555555555555556,0.8,canberra_False_12
0.21428571428571427,0.42857142857142855,0.5714285714285714,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.058823529411764705,1.0,0.38095238095238093,canberra_False_12
0.23076923076923078,0.5,0.6486486486486487,canberra_False_12
0.4,0.8,1.0666666666666667,canberra_False_12
0.23529411764705882,0.5714285714285714,0.7111111111111111,canberra_False_12
0.15384615384615385,0.2857142857142857,0.3902439024390244,canberra_False_12
0.23529411764705882,0.5,0.6530612244897959,canberra_False_12
0.058823529411764705,0.3333333333333333,0.27586206896551724,canberra_False_12
0.3076923076923077,0.5,0.7111111111111111,canberra_False_12
0.29411764705882354,0.625,0.8163265306122449,canberra_False_12
0.35294117647058826,0.5454545454545454,0.7868852459016393,canberra_False_12
0.3076923076923077,0.5,0.7111111111111111,canberra_False_12
0.3076923076923077,0.4,0.6037735849056605,canberra_False_12
0.2,1.0,0.888888888888889,canberra_False_12
0.3076923076923077,0.3333333333333333,0.5245901639344263,canberra_False_12
0.23529411764705882,0.6666666666666666,0.7804878048780487,canberra_False_12
0.3076923076923077,0.4,0.6037735849056605,canberra_False_12
0.07692307692307693,0.125,0.17777777777777778,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.5,0.75,1.0909090909090908,canberra_False_12
0.3333333333333333,0.5,0.7272727272727273,canberra_False_12
0.3,0.6666666666666666,0.8571428571428571,canberra_False_12
0.2,0.8,0.8000000000000002,canberra_False_12
0.5,0.7272727272727273,1.0666666666666667,canberra_False_12
0.1875,0.375,0.5,canberra_False_12
0.25,0.3333333333333333,0.5,canberra_False_12
0.09090909090909091,0.16666666666666666,0.2285714285714286,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.15,0.3333333333333333,0.42857142857142855,canberra_False_12
0.3076923076923077,0.5714285714285714,0.7804878048780488,canberra_False_12
0.3076923076923077,0.4,0.6037735849056605,canberra_False_12
0.2857142857142857,0.5,0.6956521739130435,canberra_False_12
0.14285714285714285,0.25,0.34782608695652173,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.4,0.36363636363636365,0.5925925925925926,canberra_False_12
0.625,0.625,1.0,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.625,0.4166666666666667,0.7142857142857144,canberra_False_12
0.35714285714285715,0.625,0.8695652173913043,canberra_False_12
0.10526315789473684,0.2857142857142857,0.3404255319148936,canberra_False_12
0.14285714285714285,1.0,0.7272727272727273,canberra_False_12
0.125,0.6666666666666666,0.5714285714285715,canberra_False_12
0.375,0.5,0.75,canberra_False_12
0.375,1.0,1.2,canberra_False_12
0.1,0.5,0.4444444444444445,canberra_False_12
0.07142857142857142,0.5,0.36363636363636365,canberra_False_12
0.09090909090909091,1.0,0.5333333333333333,canberra_False_12
0.42857142857142855,0.6666666666666666,0.96,canberra_False_12
0.3076923076923077,0.8,0.9696969696969698,canberra_False_12
0.4166666666666667,0.7142857142857143,1.0,canberra_False_12
0.2727272727272727,1.0,1.0434782608695652,canberra_False_12
0.42857142857142855,1.0,1.263157894736842,canberra_False_12
0.29411764705882354,0.625,0.8163265306122449,canberra_False_12
0.3333333333333333,1.0,1.142857142857143,canberra_False_12
0.5,1.0,1.3333333333333333,canberra_False_12
0.29411764705882354,0.5555555555555556,0.7547169811320754,canberra_False_12
0.375,1.0,1.2,canberra_False_12
0.26666666666666666,0.8,0.9142857142857144,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.1,0.6666666666666666,0.5,canberra_False_12
0.0625,0.25,0.25,canberra_False_12
0.0625,0.5,0.3333333333333333,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.36363636363636365,0.6666666666666666,0.9142857142857144,canberra_False_12
0.7272727272727273,1.0,1.4883720930232558,canberra_False_12
0.7272727272727273,1.0,1.4883720930232558,canberra_False_12
0.05555555555555555,0.2,0.2105263157894737,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.6,1.0,1.411764705882353,canberra_False_12
0.4666666666666667,1.0,1.302325581395349,canberra_False_12
0.375,1.0,1.2,canberra_False_12
0.45454545454545453,1.0,1.2903225806451613,canberra_False_12
0.4375,1.0,1.2727272727272727,canberra_False_12
0.4375,1.0,1.2727272727272727,canberra_False_12
0.42857142857142855,1.0,1.263157894736842,canberra_False_12
0.4666666666666667,1.0,1.302325581395349,canberra_False_12
0.0,0.0,0.0,canberra_False_12
0.42857142857142855,1.0,1.263157894736842,canberra_False_12
0.4375,1.0,1.2727272727272727,canberra_False_12
